id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
19096673,PISO CENTRICO A 2 MINUTOS DE LA CONCHA CON GARAJE.,133395812,Jaione,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31616,-1.98505,Entire home/apt,144,30,36,2017-10-15,0.42,11,30,0,Numero de registro ESS00595
19096724,Apartamento vacacional en Zarautz,37700902,Alfonso,GuipÃºzcoa,Zarautz,43.28685,-2.17711,Entire home/apt,125,5,29,2024-06-08,0.35,1,290,7,
19108197,"Casco Viejo cosy suite (triple,sustainable, quiet)",133506777,Iñaki,Vizcaya,Bilbao,43.25827,-2.92509,Entire home/apt,135,2,305,2024-06-10,3.58,1,224,36,LBI111
19126408,Central flat with views! 2-4pax- Parking available,97351910,Jaime,Vizcaya,Bilbao,43.25719,-2.92738,Entire home/apt,154,3,29,2022-06-14,0.34,1,93,0,EBI167
19132957,PARKING FREE !+ PISO NUEVO+ TERRAZA+WIFI,45452223,Iñaki,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.309944,-1.971924,Entire home/apt,294,2,111,2023-10-15,1.50,1,55,16,ESSO1181
19148264,Claudio apartment ESS01212,133881181,Eva,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32438,-1.97072,Entire home/apt,205,2,182,2024-06-26,2.15,1,269,29,
19158069,Incredible apartment in centre of Bilbao  EBI447,127852243,Teresa,Vizcaya,Bilbao,43.26399,-2.93173,Entire home/apt,190,4,212,2024-06-16,2.50,1,76,33,
19177951,Casa Etxelaia by Aston Rentals,160412156,Aston,Vizcaya,Gautegiz Arteaga,43.34885,-2.65209,Entire home/apt,600,1,26,2024-06-15,0.31,43,320,6,XBI00140
19179466,"Kresala etxea,2 min puerto ,WiFi free",134081463,N,Vizcaya,Bermeo,43.41692,-2.72327,Entire home/apt,110,2,22,2024-05-26,0.26,1,349,1,
19217748,Always Easy I Escolta Real,5254782,Always Easy,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31368,-2.00168,Entire home/apt,124,1,24,2022-08-05,0.28,25,184,0,ESS01561
19233211,Apartamento junto al puerto.,43353121,Iker,Vizcaya,Mundaka,43.4085,-2.70066,Entire home/apt,64,3,238,2024-06-07,2.79,1,151,43,
19234279,Agroturismo El Encuentro. Leza Rioja Alavesa,32410447,Lidia,Ãlava,Leza,42.56437,-2.6336,Entire home/apt,403,1,17,2024-06-09,0.21,1,318,2,
19235610,"Apartamento nuevo en zona rural, cerca de la costa",134668714,Jon,Vizcaya,Etxebarria,43.25436,-2.47548,Entire home/apt,101,2,47,2024-05-20,0.56,2,221,9,EBI00704
19238608,Apartamento Talako,134692416,Bitor,Vizcaya,Bermeo,43.4249,-2.72425,Entire home/apt,180,5,8,2020-10-04,0.09,1,60,0,
19242569,Kai Gane Cozy house with see views,134723406,Irune,Vizcaya,Bermeo,43.42013168334961,-2.7209720611572266,Entire home/apt,193,2,4,2023-09-17,0.17,1,281,2,EBI00424
19243769,Always Easy I Kursaal,5254782,Always Easy,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32357,-1.9774,Entire home/apt,165,1,78,2024-02-15,0.91,25,194,2,ESS01517
19246684,Piso frente al río a 15 min. de San Sebastián,27096986,Tania,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.26414,-2.02152,Entire home/apt,155,2,20,2024-06-14,1.55,1,143,19,ESS03221
19279852,Una habitación con vistas... a la playa,71067007,Pedro,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32707,-1.97158,Private room,88,2,277,2024-06-10,3.63,1,127,28,LSS00150
19281381,Habitacion comfortable,134678438,Edurne,Vizcaya,Bilbao,43.25702,-2.9051,Private room,79,1,49,2024-03-24,0.58,1,90,9,
19281542,Apartamento Independiente y completamente equipado,134760567,Luisvi,Vizcaya,Bilbao,43.25864,-2.94894,Private room,93,1,566,2024-06-25,6.67,1,218,108,LBI130
19288249,Habitación cerca de San Sebastian,135054945,Nuria,GuipÃºzcoa,Hernani,43.26771,-1.97643,Private room,60,3,94,2024-06-16,1.10,1,335,17,LSS00118
19320313,"Old Town- City council, car parking direct access",16124642,Leire,Vizcaya,Bilbao,43.2633,-2.92088,Entire home/apt,370,3,0,,,1,72,0,
19323052,Mutxio apartment by Egona,40549256,Egona,GuipÃºzcoa,Zarautz,43.28729,-2.17298,Entire home/apt,113,1,47,2024-01-05,0.56,15,288,3,TSS00073
19324368,Piso dos habitaciones Gros SS01243,135357244,Igor,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.3221,-1.96862,Entire home/apt,138,2,51,2023-08-22,0.61,1,46,8,SS01243
19335044,Mollarri apartment by Egona,40549256,Egona,GuipÃºzcoa,Zarautz,43.28729,-2.17298,Entire home/apt,113,1,108,2024-06-17,1.27,15,268,18,TSS00073
19342393,"habitación (2) ,cerca de la playa (15’ de Bilbao)",94584997,Patxi,Vizcaya,Getxo,43.33471,-3.00283,Private room,73,2,41,2024-05-26,0.48,2,267,6,LBI 0136
19376801,Las Mejores Vistas - The Best Views,135821943,Pedro,Vizcaya,Sopelana,43.39103,-2.98865,Entire home/apt,270,2,7,2024-03-23,0.11,1,54,2,EBI1033
19445643,"Villa privada, piscina, frontón, sauna, barbacoa",133056005,Jose,Vizcaya,Barrika,43.39405,-2.9803,Entire home/apt,700,2,59,2024-06-09,0.70,1,298,8,EBI-418
19448862,RECENTLY RENOVATED APARTMENT IN SAN SEBASTIAN,133275449,Mercedes,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.30535,-1.96227,Entire home/apt,164,2,263,2024-06-17,3.09,1,115,53,No. Registro Gob. Vasco ESS01259 / Basque Government Registration Number ESS01259
19455740,Beartzana txindoki 3,136423798,Jose Igancio,GuipÃºzcoa,Amezketa,43.04949,-2.08821,Private room,40,2,42,2024-05-26,0.49,2,338,9,NRT L-SS-0073
19455803,Beartzana txindoki4,136423798,Jose Igancio,GuipÃºzcoa,Amezketa,43.04957,-2.08966,Private room,45,2,41,2024-04-22,0.49,2,40,5,NRT L-SS-0073
19485590,Loft rural Zarautz- San Sebastián,13084423,Dorleta,GuipÃºzcoa,Aia,43.2129,-2.14597,Entire home/apt,124,2,107,2024-06-26,1.26,3,294,11,LSS00125
19487903,Luminoso y amplio piso en la playa con Fast WiFi,136786735,Pat,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32398,-1.97339,Entire home/apt,271,2,71,2024-06-10,0.84,2,25,11,ESS01309
19501236,Todo el encanto del Casco Viejo de Bilbao,19920551,Iñaki,Vizcaya,Bilbao,43.25649,-2.9242,Entire home/apt,170,3,357,2024-06-23,4.22,2,216,62,E-BI-00399
19533936,Quopiki. Tu Casa Rural en Euskadi. Casa completa,1585536,Victor,Ãlava,Zigoitia,42.96272,-2.73033,Entire home/apt,580,4,1,2022-07-11,0.04,1,260,0,XVI00033
19570833,"LEGADO DE ZABALA, CASA RURAL CON JARDÍN,Laguardia.",54840224,Zorione,Ãlava,Laguardia,42.55789,-2.58604,Entire home/apt,398,2,5,2024-06-16,0.06,8,320,1,X-VI-00101
19578418,OCEAN WHITE NEAR THE BEACH,6519772,Aitor,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32282,-1.97597,Entire home/apt,220,2,251,2024-06-28,2.95,1,268,64,
19591425,Apartment in Máximo Aguirre-Guggenheim EBI666,56054495,Luis Pablo,Vizcaya,Bilbao,43.2632,-2.93757,Entire home/apt,211,2,190,2024-06-12,2.24,2,147,46,EBI 666
19605898,"Piso Potxolo centro Bilbao,Indautxu EBI 449",59513614,Jokiñe,Vizcaya,Bilbao,43.26186,-2.9395,Entire home/apt,220,2,257,2024-06-20,3.02,1,98,59,EBI 249
19644586,Recalde BMA 2,105663223,Promociones Saturdi,Vizcaya,Bilbao,43.26714,-2.93339,Entire home/apt,126,3,41,2024-06-19,0.69,17,123,32,TBI00032
19644652,Recalde BMA 4,105663223,Promociones Saturdi,Vizcaya,Bilbao,43.26643,-2.93427,Entire home/apt,147,3,43,2024-06-24,1.22,17,124,37,TBI00032
19645115,Recalde BMA 5,105663223,Promociones Saturdi,Vizcaya,Bilbao,43.26827,-2.9341,Entire home/apt,211,3,102,2024-06-17,1.48,17,116,38,TBI00032
19674481,Hurbil - Basque Stay,102583389,Basque Stay,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31648,-1.98668,Entire home/apt,98,1,104,2024-06-06,1.24,36,271,13,ESS02131
19675794,San Sebastián VERY NICE Apt. 100m La Kontxa Beach,138302698,Carmen,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31494,-1.98724,Entire home/apt,362,3,81,2024-05-15,0.95,1,44,8,ESS01107
19676981,AnaKlara: Piso con terraza en Azkoitia,45286237,"Avanzosc, S.L.",GuipÃºzcoa,Azkoitia,43.17877,-2.30791,Entire home/apt,107,2,15,2023-10-15,0.32,1,309,3,ESS02090
19687339,Alderdi Eder. Con vistas a la bahía de La Concha,18192487,Bigalarent,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32094,-1.98422,Entire home/apt,432,1,63,2024-06-27,0.76,9,103,11,ESS01392
19688830,Higer Bidea 1,117422992,Basquenjoy,GuipÃºzcoa,Hondarribia,43.37881,-1.79999,Entire home/apt,244,2,30,2024-05-11,0.36,19,33,7,ESS01523
19697191,APARTMENT CENTRE + PARKING,19274599,Maria,Vizcaya,Bilbao,43.25972,-2.93552,Entire home/apt,111,3,133,2024-06-15,1.58,2,82,28,En tramite
19705510,Gran Via 3,105663223,Promociones Saturdi,Vizcaya,Bilbao,43.26305,-2.93015,Entire home/apt,280,3,111,2024-06-11,1.36,17,133,38,EBI00466
19728412,"Sea view, elevator, garage and wifi",139077332,Elene,Vizcaya,Mendexa,43.36243,-2.49831,Entire home/apt,177,2,74,2024-06-16,0.88,1,303,7,EBI 533
19781713,Espacioso piso Bilbao centro,11599351,Manuela,Vizcaya,Bilbao,43.26654,-2.93242,Entire home/apt,155,2,178,2024-06-07,2.13,1,282,35,
19800473,Concha Bay 3 by FeelFree Rentals,124008929,FeelFree Rentals,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31685,-1.982,Entire home/apt,608,2,40,2024-06-16,0.49,126,308,5,ESS01464
19834922,"Upscale Private Ensuite Bed, Bath & Balcony",1823300,Jon & Manex,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32537,-1.98253,Private room,141,2,293,2024-06-14,3.46,8,297,52,LSS00141
19841062,Apartamento con terraza,21329672,Lorena,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32048034667969,-1.9733330011367798,Entire home/apt,179,2,147,2024-06-09,1.74,2,182,50,ESS02741
19844294,Room in the old town (Ref: L-BI-132),140268943,Ainara,Vizcaya,Bilbao,43.25591,-2.92366,Private room,200,3,192,2020-03-14,2.27,1,1,0,L-BI-132
19845753,"Upscale Private Ensuite Bed, Bath & Balcony",1823300,Jon & Manex,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32514,-1.98388,Private room,154,2,304,2024-06-27,3.60,8,278,62,LSS00141
19845891,"Upscale Private Ensuite  KingBed, Bath & Balcony",1823300,Jon & Manex,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32547,-1.98334,Private room,153,2,211,2024-06-17,2.50,8,276,41,LSS00141
19850470,Gran Via 1.2,105663223,Promociones Saturdi,Vizcaya,Bilbao,43.26582,-2.94489,Entire home/apt,149,3,81,2024-06-23,0.97,17,125,27,EBI00465
19852597,Playa de La Concha 10 by FeelFree Rentals,124008929,FeelFree Rentals,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32059097290039,-1.9841129779815674,Entire home/apt,799,2,23,2024-04-14,0.27,126,170,3,ESS1424
19867659,Impresionantes vistas garaje gratis 3 hab. 2 baños,23216005,Kontxi,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31823,-1.91999,Entire home/apt,143,3,93,2023-10-08,1.10,1,90,12,
19887492,Bed & Breakfast Encartaciones 15´Bilbao LBI00455,73405723,Esperanza,Vizcaya,Zalla,43.20377,-3.13388,Private room,66,1,169,2024-05-26,2.00,2,235,13,
19919375,"Atico duplex centrico,con parking incluido",67294363,Iñigo,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.3136,-1.9811,Entire home/apt,207,2,504,2024-06-26,6.02,2,304,61,ESS01446
19920957,"EGONA-ZIN5 Vivienda cerca de la playa, con garaje",40549256,Egona,GuipÃºzcoa,Zarautz,43.28629503163281,-2.162967750768424,Entire home/apt,118,2,20,2022-09-27,0.24,15,189,0,ESS01453
19922582,Apartamento reformado en Las Arenas (EBI390),48759877,Teresa,Vizcaya,Getxo,43.32865,-3.00808,Entire home/apt,111,2,196,2024-06-23,2.39,1,21,43,EBI390
19926768,La Casa de Mundaka,60051250,Antonella,Vizcaya,Mundaka,43.40871,-2.6992,Entire home/apt,180,2,61,2024-06-19,0.73,2,8,10,LBI-139
19929379,DOUBLE ROOM WITH BATHROOM  _Hab Doble REF LSS00134,140949492,Kasia,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32085,-1.95205,Private room,61,3,47,2024-06-24,0.57,2,27,7,LSS00134
19930130,Apartamento Gaztainondoak!! A 10 min. de Laguardia,141203850,Gabriel,Ãlava,Lanciego,42.56152,-2.51021,Entire home/apt,142,2,74,2024-05-27,1.01,2,316,7,EVI00120
19930162,DOUBLE ROOM WITH BATHROOM Hab Doble REF LSS00134,140949492,Kasia,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32111,-1.95709,Private room,66,3,84,2024-06-16,1.12,2,25,8,LSS00134
19968586,"EUSKAL DREAMS ,PERFECTO PARA FAMILIAS  ,  E-Bi-474",52692450,Roberto,Vizcaya,Bermeo,43.4129,-2.72756,Entire home/apt,226,3,7,2021-08-17,0.08,1,182,0,E-BI-474
19981696,"HABITACIÓN en CASCO VIEJO (OLD TOWN), con DESAYUNO",77854324,Aitor,Vizcaya,Bilbao,43.26171,-2.92283,Private room,69,2,336,2024-06-09,3.98,1,132,51,LBI 141
19989928,Always Easy | Suite Terraza,5254782,Always Easy,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31548,-1.9809,Entire home/apt,119,1,76,2022-07-23,0.91,25,291,0,ESS01516
19996475,"Placer de estar, calidez; paisajes y silencio, paz",88332425,Josu,Ãlava,Ayala,43.07668,-3.08729,Entire home/apt,425,2,14,2023-08-26,0.17,1,307,2,
20007694,OLATZ ESKOLA ETXEA - The heart of the GEOPARK,142011222,Ugaitz,GuipÃºzcoa,Mutriku,43.28751,-2.4096,Entire home/apt,170,5,52,2024-06-28,0.62,1,306,14,ESS01447
20018932,Amets etxalde,142099465,Monika,Vizcaya,Karrantza Harana,43.25881,-3.35706,Entire home/apt,160,3,22,2024-05-04,0.26,1,108,3,EBI 496
20021926,"Barakaldo, BEC & Guggenheim",58850599,Javi,Vizcaya,Barakaldo,43.29208,-2.98946,Entire home/apt,81,3,32,2023-12-09,0.38,1,180,5,
20047131,ALBERGUE TURÍSTICO ARRITXULO 3,53431522,Arritxulo,GuipÃºzcoa,Oiartzun,43.272125244140625,-1.7956910133361816,Private room,25,1,30,2023-08-21,0.36,5,223,6,Bss 00020
20052327,La Concha Beach Seaview Luxury Apartment,58078253,Laura,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31638,-1.98756,Entire home/apt,600,2,8,2020-09-27,0.10,2,250,0,ESS02144
20073486,"Garden Apartment, Barbecue, Nature, Parking.",65804738,Ricardo,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32709,-1.96426,Entire home/apt,200,1,12,2023-08-27,0.14,5,82,10,
20082354,"San Diego, amazing sea views",98189424,Iberorent Apartments,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32491,-1.97422,Entire home/apt,665,1,60,2024-06-27,0.73,25,73,13,ESS01546
20085933,NORDIC STYLE ROOM NEXT TO CITY HALL,62205707,Mercedes Medina,Vizcaya,Bilbao,43.26628,-2.92193,Private room,17,90,1,2018-08-26,0.01,51,241,0,No es necesaria licencia para alquileres temporales por habitaciones superiores a 1 mes (31 dias)
20099516,Zurriola Loft by FeelFree Rentals,124008929,FeelFree Rentals,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32506561279297,-1.9753210544586182,Entire home/apt,811,2,24,2024-05-12,0.29,126,291,7,ESS01543
20131058,HABITACION BOHEMIA CERCA DEL AYUNTAMIENTO,62205707,Mercedes Medina,Vizcaya,Bilbao,43.27092,-2.92111,Private room,18,90,4,2023-06-30,0.05,51,180,0,No es necesaria licencia para alquileres temporales por habitaciones superiores a 1 mes (31 dias)
20160820,Central apartment with a tree,141350615,Sara,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31392,-1.97956,Entire home/apt,275,2,58,2023-10-01,0.69,1,90,13,ESS01480
20169130,Lujosa habitación muy céntrico con baño privado 1,143548447,Luisa,Vizcaya,Bilbao,43.26274,-2.93113,Private room,80,1,796,2024-06-26,9.46,3,302,140,BI191
20176930,ALBERGUE TURÍSTICO ARRITXULO 2,53431522,Arritxulo,GuipÃºzcoa,Oiartzun,43.272186279296875,-1.7957340478897095,Private room,25,1,16,2023-08-17,0.45,5,227,4,BSSOO20
20182722,"LA CASA DE BEGOÑA, 140 m2, CENTRO DE LAGUARDIA.",54840224,Zorione,Ãlava,Laguardia,42.55357,-2.58573,Entire home/apt,285,2,13,2024-01-01,0.17,8,343,3,E-VI-0080
20184502,"San Sebastian, Orio, beach apartment with garage",17668768,Isabel,GuipÃºzcoa,Orio,43.28939,-2.12587,Entire home/apt,178,1,147,2024-06-27,1.75,1,204,59,ESS02880
20187911,Recalde BMA 1,105663223,Promociones Saturdi,Vizcaya,Bilbao,43.26665,-2.93438,Entire home/apt,146,3,38,2024-06-13,1.02,17,137,34,TBI00032
20188553,Vivienda en villa con encanto a 60 m. de la playa.,143743652,Juan,GuipÃºzcoa,Zarautz,43.28798,-2.16307,Entire home/apt,231,3,49,2024-05-12,0.60,2,126,5,
20204550,NATURALEZA EN ESTADO PURO EN MOLINO SOLAPEÑA,42963880,Nerea,Ãlava,ValdegovÃ­a,42.87325,-3.17461,Entire home/apt,350,2,5,2022-08-07,0.06,1,315,0,K-VI0048
20213002,"Piso junto al Centro Histórico, garaje incluido",143979525,Javier,Ãlava,Vitoria-Gasteiz,42.85086441040039,-2.6786949634552,Entire home/apt,111,2,240,2024-06-23,2.86,4,138,55,E VI 0079
20220292,Lujosa habitación muy céntrico con baño privado,143548447,Luisa,Vizcaya,Bilbao,43.26474,-2.93233,Private room,82,1,702,2024-06-27,8.35,3,331,124,BI191
20232699,Apartamento acogedor,143212568,Roberto,Vizcaya,Bilbao,43.25703,-2.92628,Entire home/apt,107,1,276,2024-06-16,3.29,1,136,32,Permiso EBI-507
20238257,Barakaldo - Hospital Cruces - BEC - ascensor,43666877,Roberto,Vizcaya,Barakaldo,43.2816162109375,-2.9810431003570557,Entire home/apt,114,2,40,2024-05-05,0.48,1,328,6,EBI-0064
20243665,Acogedor apartamento con vistas al mar.,132195753,Estibaliz,Vizcaya,Bermeo,43.41996,-2.72199,Entire home/apt,133,2,29,2024-06-08,0.38,1,294,3,EBI658
20262592,NEW Central Boutique Apartment 6 pax!,25039584,Ss Housing,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32174,-1.98158,Entire home/apt,457,2,140,2024-06-09,1.73,16,12,22,
20262824,Sea view apartment just in front of the beach,71509079,Nicolas,Vizcaya,Plentzia,43.41118,-2.94513,Entire home/apt,86,2,3,2024-06-18,0.04,2,19,2,EBI01271
20267015,CHALET LAVIN ETXEA .desde 75€ 2 personas.,144476703,Roberto,Vizcaya,Galdames,43.26934,-3.12803,Entire home/apt,124,2,9,2023-10-05,0.13,1,311,1,EBI437
20273728,NEW Central Boutique Apartment 3 Pax in the CENTER,25039584,Ss Housing,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32053,-1.98215,Entire home/apt,242,2,74,2024-06-11,0.95,16,10,12,
20303976,"L-BI282 Single room Bilbao Center, Air conditioned",100886483,Lurdes,Vizcaya,Bilbao,43.2579,-2.93532,Private room,59,1,243,2024-06-17,2.90,3,55,20,L-BIO-282
20313094,Apartamento Vintage  ( ESSO1496)  Gobierno Vasco,11251208,Marian,GuipÃºzcoa,Errenteria,43.31191,-1.89783,Entire home/apt,89,4,62,2024-06-12,0.74,1,56,10,ESSO1496
20317665,Apartment 6-8 places WI FI+Parking,6647633,Igor,GuipÃºzcoa,Lasarte-Oria,43.27065,-2.02225,Entire home/apt,230,7,65,2023-08-05,0.78,7,27,2,ESS01706
20318793,ESTUDIO MUY CERCA DEL CENTRO DE LA CIUDAD,23859280,Eduardo,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31188,-1.96914,Entire home/apt,97,2,66,2023-10-31,0.79,1,14,5,
20384524,"Apartment.City heart, near beach and Bay",103599004,Blanca,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32074310460037,-1.982160541717947,Entire home/apt,321,4,89,2024-06-22,1.06,1,198,19,ESS01528
20390726,DUQUESA INN: Comodidad en la mejor ubicación.,144845612,Clara,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32009,-1.97432,Entire home/apt,120,3,374,2023-09-14,4.51,1,0,4,ESS01525
20392548,Chalet cerca de Lekeitio,140300937,LanderBalenciaga,Vizcaya,Markina-Xemein,43.29952,-2.4767,Entire home/apt,303,2,39,2024-06-02,0.47,1,127,6,EBI536
20407971,First line,145535875,Miguel ANGEL,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32787,-1.97041,Entire home/apt,132,4,91,2024-06-24,1.10,1,255,26,ESS01513
20421165,En el agua  ¡¡ Experiencia Nautica !!,43150173,Jose,Vizcaya,Getxo,43.33935,-3.01584,Entire home/apt,150,1,56,2024-05-26,0.67,1,179,5,6-Bi-3-3-12
20422512,Piso reformado en el centro de Hondarribia.,145648197,Lourdes,GuipÃºzcoa,Hondarribia,43.36846,-1.79418,Entire home/apt,118,2,102,2024-06-28,1.22,1,21,14,ESS01506
20429263,"OLD TOWN, Quiet Apartment, 2 bedrooms",5297510,Sarai,Vizcaya,Bilbao,43.25468,-2.92213,Private room,109,2,298,2024-06-04,3.73,1,130,34,LBI 197
20429694,150m Playa la Concha + AA + PARKING (OPCIONAL),4614604,Apartamentos Donostia,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31797,-1.98401,Entire home/apt,684,2,222,2024-06-26,2.67,4,218,49,ESS01547
20433281,Casa Rural Angoitia,97388691,Mercedes,Vizcaya,Zeanuri,43.118296537014714,-2.765016940882409,Entire home/apt,490,2,0,,,7,226,0,
20436845,Atseden Lekua,145837040,Karmen,Vizcaya,Trucios-Turtzioz,43.27109,-3.25692,Entire home/apt,213,2,45,2024-06-17,0.54,1,286,8,E BI 01485
20443988,Moraza | Local Rentss,12954077,Local Rentss,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31435,-1.98123,Entire home/apt,202,1,104,2024-06-20,1.25,13,309,3,ESS02125
20451956,Room 6 - Mitxoleta - Studio appartment,45080632,Ana,GuipÃºzcoa,Azpeitia,43.1967627468647,-2.292063480920887,Private room,123,3,3,2024-03-08,0.04,6,315,1,LSS 00059
20473853,❤️Apartamento Mirador del Arriaga♻️OZONO♻️,144145078,Victor,Vizcaya,Bilbao,43.26022,-2.92474,Entire home/apt,269,2,78,2024-06-17,0.93,1,112,17,LBI00421
20493443,We are tapa l❤overs!,24006780,Mireia,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32371,-1.98394,Entire home/apt,99,7,25,2024-06-02,0.30,1,252,6,
20513103,Cozy and comfy private room with private bathroom,43324450,Paulina Bienvenida,Vizcaya,Bilbao,43.257,-2.94524,Private room,57,3,67,2024-06-24,0.80,2,24,11,
20515829,Recalde BMA 3,105663223,Promociones Saturdi,Vizcaya,Bilbao,43.26834,-2.93208,Entire home/apt,219,3,115,2024-06-12,1.42,17,112,46,TBI00032
20535662,Hondarribia | The Rentals Collection,15707672,The Rentals Collection,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31986,-1.98132,Entire home/apt,250,1,38,2024-04-14,0.48,85,133,2,ESS01563
20537672,"15´ Bilbao, parking & breakfast LBI0045",73405723,Esperanza,Vizcaya,Zalla,43.20466,-3.13593,Private room,65,1,50,2023-08-19,0.60,2,365,3,
20550155,Habitación individual Guggenheim,146189482,Maria,Vizcaya,Bilbao,43.27128,-2.94404,Private room,40,3,275,2024-06-09,3.31,1,10,36,
20561601,"""Bilbaoba Inn Etxea"", Esencia del Casco Viejo",40292577,Eyuan,Vizcaya,Bilbao,43.25889,-2.92163,Entire home/apt,109,1,430,2024-06-26,5.16,1,96,85,EBI481
20583986,Pareja ofrece habitaciones para parejas y grupos,147056529,Juan Carlos,GuipÃºzcoa,Irun,43.34294,-1.76353,Private room,50,1,99,2024-05-10,1.19,1,105,29,
20669231,habitacion con SPA.y parcela de garage,147871394,Felipe,Vizcaya,Bilbao,43.26016,-2.95453,Private room,110,2,20,2023-04-16,0.24,1,112,0,
20674990,El Chalet del Golf,136228992,Estibaliz,Ãlava,Bernedo,42.65713,-2.50768,Entire home/apt,243,1,49,2024-05-26,0.60,1,244,1,EVI0083
20700049,"Lekeitio renewed apartment 2 rooms, beach, center",147926561,I. Abaroa,Vizcaya,Lekeitio,43.36154,-2.50636,Entire home/apt,147,2,27,2023-07-08,0.33,1,99,1,EBI 540
20703940,"♥︎STYLISH LOFT, CONTEMPORARY EUROPEAN DESIGN |",2625306,Luis,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31621,-1.98316,Entire home/apt,400,3,25,2022-11-04,0.30,12,51,0,ESS01565
20708693,Always Easy I San Martin,5254782,Always Easy,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31804,-1.98083,Entire home/apt,165,1,23,2022-06-21,0.31,25,180,0,ESS01596
20708835,"ON THE HILL 1 in the Basque Country, Bizkaia",148239003,Estepan,Vizcaya,Gamiz-Fika,43.31922251329159,-2.808704284708923,Entire home/apt,204,1,39,2024-05-19,0.52,2,293,5,LBI-212
20724107,Ulle Gorri  Basque   Farmhouse,148399668,Ulle Gorri,Ãlava,Urkabustaiz,42.97405,-2.94395,Entire home/apt,460,2,17,2023-09-24,0.21,3,298,4,Casa Rural Registro_  XVI00132
20753271,Casa Rural  Orortegi,148639344,Iñigo,GuipÃºzcoa,Aia,43.23833,-2.14825,Entire home/apt,387,2,21,2024-05-27,0.30,1,135,3,
20770212,Hondarribia by Basquelidays,78058732,Eva Y Mikel,GuipÃºzcoa,Hondarribia,43.36991,-1.79331,Entire home/apt,179,1,53,2024-05-12,0.64,15,271,4,ESS01363
20790846,En la playa. 135 m2 con garaje.,61070096,Guillermo,GuipÃºzcoa,Zarautz,43.2875947,-2.165085,Entire home/apt,249,2,27,2024-06-15,1.73,1,95,18,
20793777,"Familiar, tranquilo y renovado!  Parking Gratuito!",7048893,Iradi,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.30508263198705,-1.9754030140122982,Entire home/apt,276,7,67,2024-06-18,1.11,1,213,25,ESS02236
20795995,"Precioso piso, muy luminoso, céntrico, con vistas.",49232060,Ruth,Vizcaya,Portugalete,43.31617,-3.02348,Entire home/apt,68,2,141,2024-05-30,1.76,1,52,27,EBI-570
20808360,Txingudi by Basquelidays,78058732,Eva Y Mikel,GuipÃºzcoa,Hondarribia,43.37073,-1.79353,Entire home/apt,179,1,50,2024-06-02,0.61,15,321,2,ESS01362
