id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
32009975,VILLA  PINA. Relax and enjoy nature,239992712,Salvatore Maria,,Calonge,41.86261,3.06151,Entire home/apt,120,5,9,2023-08-18,0.15,1,287,1,HUTG-043726
31633470,Mare Nostrum 223,116980616,Holiday Promotion Group,,Torroella de Montgrí,42.01085,3.19314,Entire home/apt,57,1,4,2023-09-01,0.07,57,76,1,HUTG-038673
32010110,"Apartment with communal pool, at  250 m from the b",114499186,Finques Port Calella,,Palafrugell,41.88626,3.17982,Entire home/apt,114,1,1,2020-08-08,0.02,20,38,0,HUTG-011299
32010117,3 bedroom apartment located in the center of Calel,114499186,Finques Port Calella,,Palafrugell,41.88923,3.18491,Entire home/apt,101,1,3,2021-08-07,0.05,20,28,0,HUTG-009632
32010127,Studio with fantastic sea views and pool in Calell,114499186,Finques Port Calella,,Palafrugell,41.88046,3.17479,Entire home/apt,89,1,6,2023-09-09,0.10,20,28,1,HUTG-012331
31633472,Daró 3d 31,116980616,Holiday Promotion Group,,Torroella de Montgrí,42.00846,3.19256,Entire home/apt,102,1,2,2022-09-02,0.03,57,51,0,HUTG-046446
32010138,Central apartment with communal pool and tennis ne,114499186,Finques Port Calella,,Palafrugell,41.8897,3.18035,Entire home/apt,143,1,2,2023-09-16,0.20,20,33,2,HUTG-012336
32017424,ST-5 BEGUR SA TUNA 2 PAX,4629712,Cala Marquesa Real Estate,,Begur,41.9526,3.22425,Entire home/apt,104,1,7,2023-08-05,0.12,102,16,3,HUTG-027790
32017586,Shades of summer,22444785,Jake,,Calonge,41.854165353613084,3.060700053891163,Entire home/apt,107,7,7,2024-05-29,0.56,1,253,6,HUTG-023010
31639963,superbe villa en espagne costa brava,30250859,Julien,,L'Escala,42.11125,3.12798,Entire home/apt,100,15,1,2022-08-13,0.04,1,330,0,Exempt
31640563,Una Terraza con vistas al Mar y olor a Pinos,237217316,Matilde,,L'Escala,42.115360260009766,3.1535990238189697,Entire home/apt,89,2,65,2024-06-28,1.06,1,24,16,HUTG-007820
32017871,M-1 Apartment with pool near Calella center.,4629712,Cala Marquesa Real Estate,,Palafrugell,41.8888,3.18044,Entire home/apt,123,1,9,2023-09-23,0.19,102,31,3,HUTG-006484
32018085,R-7 CALELLA DE PALAFRUGELL 2 PAX,4629712,Cala Marquesa Real Estate,,Palafrugell,41.88241,3.17775,Entire home/apt,80,1,7,2023-09-10,0.20,102,25,3,HUTG-012856
31641247,Beautiful fishermans house at the canals,43659641,Wim,,Castelló d'Empúries,42.25137,3.11388,Entire home/apt,180,4,42,2024-06-17,0.67,2,306,10,Exempt
32028881,Apartments in a private Villa.Lloret de Mar.,240135070,Andrey,,Lloret de Mar,41.71018,2.88559,Entire home/apt,121,2,84,2024-06-30,1.44,2,211,23,HUTG-017070
32030754,"Apartment Doble 4CD, sea view, beach 30 m, 4/6 peo",118934271,Lloret Holiday,,Lloret de Mar,41.70193,2.85335,Entire home/apt,105,1,33,2024-04-13,0.54,73,68,6,HUTG-003877
31641793,Apartamento a 100 m. de playa. Calella Palafrugell,55747999,Gerard,,Palafrugell,41.88821,3.18146,Entire home/apt,116,3,69,2024-06-27,1.06,2,260,19,HUTG-041814
32607493,Large + beachside ideal family apartment,10349752,Xavier,,Palamós,41.84941,3.11857,Entire home/apt,140,30,7,2023-06-30,0.11,1,122,0,HUTG-028160
32042211,El Port de la Selva centro. Casa 6 Pax.,240235689,Carles,,El Port de la Selva,42.33682,3.20651,Entire home/apt,410,7,1,2022-08-07,0.04,1,324,0,HUTG-039471
32613565,"Laia: Apartment overlooking the sea, 50m from the",8345284,Aleksandra De K3HOMES,,L'Escala,42.12672,3.13102,Entire home/apt,200,1,3,2021-06-27,0.06,89,133,0,HUTG-043295
32623844,2stacris02 - Cozy apartment for 5 people with terr,23280085,Carolina,,Lloret de Mar,41.69738,2.8274,Entire home/apt,57,1,7,2023-07-15,0.12,113,21,1,HUTG-015206
32635270,Lucia: Nice apartment with sea view and communal p,8345284,Aleksandra De K3HOMES,,L'Escala,42.12566,3.13078,Entire home/apt,204,1,6,2023-06-26,0.10,89,39,0,HUTG-004720
32063498,"Migdia, Palafrugell",240440923,"Pepita & Fills ( Lluís, Erica)",,Palafrugell,41.91216860980344,3.165118369265593,Entire home/apt,99,7,18,2023-08-12,0.30,1,33,2,HUTG-035084
32636031,Charming house in Cadaques,6554470,Ariadna,,Cadaqués,42.28971,3.28034,Entire home/apt,224,3,63,2024-06-05,1.02,1,113,16,HUTG-043405
