Any,Comarca,Tipologia,Habitatges,Capacitat,Entitat privada d'iniciativa social_count,Entitat d'iniciativa pública_count,Entitat privada d'iniciativa mercantil_count,Habitatge acumulat,Capacitat acumulada
2016,Gironès,Residència,0,0,,,,7,214
2016,Lluçanès,Llar amb suport,0,0,,,,0,0
2016,Lluçanès,Llar residència,0,0,,,,0,0
2016,Lluçanès,Residència,0,0,,,,0,0
2016,Maresme,Llar amb suport,0,0,,,,0,0
2016,Maresme,Llar residència,0,0,,,,16,182
2016,Maresme,Residència,0,0,,,,5,298
2016,Moianès,Llar amb suport,0,0,,,,0,0
2016,Moianès,Llar residència,0,0,,,,2,17
2016,Moianès,Residència,0,0,,,,0,0
2016,Montsià,Llar amb suport,0,0,,,,0,0
2016,Montsià,Llar residència,0,0,,,,3,44
2016,Montsià,Residència,0,0,,,,1,31
2016,Noguera,Llar amb suport,0,0,,,,0,0
2016,Noguera,Llar residència,0,0,,,,3,33
2016,Noguera,Residència,0,0,,,,1,34
2016,Osona,Llar amb suport,0,0,,,,0,0
2016,Osona,Llar residència,0,0,,,,3,47
2016,Osona,Residència,0,0,,,,2,101
2016,Pallars Jussà,Llar amb suport,0,0,,,,0,0
2016,Pallars Jussà,Llar residència,0,0,,,,0,0
2016,Pallars Jussà,Residència,0,0,,,,0,0
2016,Pallars Sobirà,Llar amb suport,0,0,,,,0,0
2016,Pallars Sobirà,Llar residència,0,0,,,,0,0
2016,Pallars Sobirà,Residència,0,0,,,,0,0
2016,Pla d'Urgell,Llar amb suport,0,0,,,,0,0
2016,Pla d'Urgell,Llar residència,0,0,,,,2,48
2016,Pla d'Urgell,Residència,1,12,0.0,0.0,1.0,3,47
2016,Pla de l'Estany,Llar amb suport,0,0,,,,0,0
2016,Pla de l'Estany,Llar residència,0,0,,,,1,18
2016,Pla de l'Estany,Residència,0,0,,,,2,30
2016,Priorat,Llar amb suport,0,0,,,,0,0
2016,Priorat,Llar residència,0,0,,,,1,16
2016,Priorat,Residència,0,0,,,,0,0
2016,Ribera d'Ebre,Llar amb suport,0,0,,,,0,0
2016,Ribera d'Ebre,Llar residència,0,0,,,,1,24
2016,Ribera d'Ebre,Residència,0,0,,,,0,0
2016,Ripollès,Llar amb suport,0,0,,,,0,0
2016,Ripollès,Llar residència,0,0,,,,4,47
2016,Ripollès,Residència,0,0,,,,1,26
2016,Segarra,Llar amb suport,0,0,,,,0,0
2016,Segarra,Llar residència,0,0,,,,0,0
2016,Segarra,Residència,0,0,,,,0,0
2016,Segrià,Llar amb suport,0,0,,,,0,0
2016,Segrià,Llar residència,0,0,,,,17,321
2016,Segrià,Residència,0,0,,,,8,390
2016,Selva,Llar amb suport,0,0,,,,0,0
2016,Selva,Llar residència,0,0,,,,6,103
2016,Selva,Residència,0,0,,,,1,79
2016,Solsonès,Llar amb suport,0,0,,,,0,0
2016,Solsonès,Llar residència,0,0,,,,1,21
2016,Solsonès,Residència,0,0,,,,0,0
2016,Tarragonès,Llar amb suport,0,0,,,,0,0
2016,Tarragonès,Llar residència,0,0,,,,6,78
2016,Tarragonès,Residència,0,0,,,,1,24
2016,Terra Alta,Llar amb suport,0,0,,,,0,0
2016,Terra Alta,Llar residència,0,0,,,,0,0
2016,Terra Alta,Residència,0,0,,,,0,0
2016,Urgell,Llar amb suport,0,0,,,,0,0
2016,Urgell,Llar residència,0,0,,,,3,71
2016,Urgell,Residència,0,0,,,,0,0
2016,Val d'Aran,Llar amb suport,0,0,,,,0,0
2016,Val d'Aran,Llar residència,0,0,,,,0,0
2016,Val d'Aran,Residència,0,0,,,,0,0
2016,Vallès Occidental,Llar amb suport,0,0,,,,0,0
2016,Vallès Occidental,Llar residència,0,0,,,,21,303
2016,Vallès Occidental,Residència,0,0,,,,12,666
2016,Vallès Oriental,Llar amb suport,0,0,,,,0,0
2016,Vallès Oriental,Llar residència,0,0,,,,8,147
2016,Vallès Oriental,Residència,0,0,,,,5,166
2017,Alt Camp,Llar amb suport,0,0,,,,0,0
2017,Alt Camp,Llar residència,1,16,0.0,0.0,1.0,2,24
2017,Alt Camp,Residència,0,0,,,,0,0
2017,Alt Empordà,Llar amb suport,0,0,,,,0,0
2017,Alt Empordà,Llar residència,0,0,,,,3,45
2017,Alt Empordà,Residència,0,0,,,,1,44
2017,Alt Penedès,Llar amb suport,0,0,,,,0,0
2017,Alt Penedès,Llar residència,0,0,,,,5,59
2017,Alt Penedès,Residència,0,0,,,,4,70
2017,Alt Urgell,Llar amb suport,0,0,,,,0,0
2017,Alt Urgell,Llar residència,0,0,,,,1,12
2017,Alt Urgell,Residència,0,0,,,,0,0
2017,Alta Ribagorça,Llar amb suport,0,0,,,,0,0
2017,Alta Ribagorça,Llar residència,0,0,,,,0,0
2017,Alta Ribagorça,Residència,0,0,,,,0,0
2017,Anoia,Llar amb suport,0,0,,,,0,0
2017,Anoia,Llar residència,0,0,,,,11,97
2017,Anoia,Residència,0,0,,,,3,63
2017,Bages,Llar amb suport,0,0,,,,0,0
2017,Bages,Llar residència,1,12,0.0,0.0,1.0,12,168
2017,Bages,Residència,0,0,,,,6,171
2017,Baix Camp,Llar amb suport,0,0,,,,0,0
2017,Baix Camp,Llar residència,0,0,,,,5,85
2017,Baix Camp,Residència,1,12,0.0,1.0,0.0,6,388
2017,Baix Ebre,Llar amb suport,0,0,,,,0,0
2017,Baix Ebre,Llar residència,0,0,,,,4,62
2017,Baix Ebre,Residència,0,0,,,,1,30
2017,Baix Empordà,Llar amb suport,0,0,,,,0,0
2017,Baix Empordà,Llar residència,0,0,,,,4,39
2017,Baix Empordà,Residència,0,0,,,,1,16
2017,Baix Llobregat,Llar amb suport,0,0,,,,0,0
2017,Baix Llobregat,Llar residència,0,0,,,,12,204
2017,Baix Llobregat,Residència,0,0,,,,5,216
2017,Baix Penedès,Llar amb suport,0,0,,,,0,0
2017,Baix Penedès,Llar residència,0,0,,,,3,51
2017,Baix Penedès,Residència,0,0,,,,0,0
2017,Barcelonès,Llar amb suport,0,0,,,,1,7
2017,Barcelonès,Llar residència,0,0,,,,60,708
2017,Barcelonès,Residència,0,0,,,,22,728
2017,Berguedà,Llar amb suport,0,0,,,,0,0
2017,Berguedà,Llar residència,0,0,,,,2,12
2017,Berguedà,Residència,0,0,,,,1,60
2017,Cerdanya,Llar amb suport,0,0,,,,0,0
2017,Cerdanya,Llar residència,0,0,,,,1,8
2017,Cerdanya,Residència,0,0,,,,0,0
2017,Conca de Barberà,Llar amb suport,0,0,,,,0,0
2017,Conca de Barberà,Llar residència,0,0,,,,2,25
2017,Conca de Barberà,Residència,0,0,,,,0,0
2017,Garraf,Llar amb suport,0,0,,,,1,2
2017,Garraf,Llar residència,0,0,,,,2,35
2017,Garraf,Residència,1,10,0.0,0.0,1.0,2,70
2017,Garrigues,Llar amb suport,0,0,,,,0,0
2017,Garrigues,Llar residència,1,12,0.0,0.0,1.0,3,52
2017,Garrigues,Residència,0,0,,,,0,0
2017,Garrotxa,Llar amb suport,0,0,,,,0,0
2017,Garrotxa,Llar residència,0,0,,,,3,36
2017,Garrotxa,Residència,0,0,,,,1,22
2017,Gironès,Llar amb suport,0,0,,,,0,0
2017,Gironès,Llar residència,0,0,,,,8,86
2017,Gironès,Residència,0,0,,,,7,214
2017,Lluçanès,Llar amb suport,0,0,,,,0,0
2017,Lluçanès,Llar residència,0,0,,,,0,0
2017,Lluçanès,Residència,0,0,,,,0,0
2017,Maresme,Llar amb suport,0,0,,,,0,0
2017,Maresme,Llar residència,0,0,,,,16,182
2017,Maresme,Residència,0,0,,,,5,298
2017,Moianès,Llar amb suport,0,0,,,,0,0
2017,Moianès,Llar residència,0,0,,,,2,17
2017,Moianès,Residència,0,0,,,,0,0
2017,Montsià,Llar amb suport,0,0,,,,0,0
2017,Montsià,Llar residència,0,0,,,,3,44
2017,Montsià,Residència,0,0,,,,1,31
2017,Noguera,Llar amb suport,0,0,,,,0,0
2017,Noguera,Llar residència,0,0,,,,3,33
2017,Noguera,Residència,0,0,,,,1,34
2017,Osona,Llar amb suport,0,0,,,,0,0
2017,Osona,Llar residència,0,0,,,,3,47
2017,Osona,Residència,0,0,,,,2,101
2017,Pallars Jussà,Llar amb suport,0,0,,,,0,0
2017,Pallars Jussà,Llar residència,0,0,,,,0,0
2017,Pallars Jussà,Residència,0,0,,,,0,0
2017,Pallars Sobirà,Llar amb suport,0,0,,,,0,0
2017,Pallars Sobirà,Llar residència,0,0,,,,0,0
2017,Pallars Sobirà,Residència,0,0,,,,0,0
2017,Pla d'Urgell,Llar amb suport,0,0,,,,0,0
2017,Pla d'Urgell,Llar residència,0,0,,,,2,48
2017,Pla d'Urgell,Residència,0,0,,,,3,47
2017,Pla de l'Estany,Llar amb suport,0,0,,,,0,0
2017,Pla de l'Estany,Llar residència,0,0,,,,1,18
2017,Pla de l'Estany,Residència,0,0,,,,2,30
2017,Priorat,Llar amb suport,0,0,,,,0,0
2017,Priorat,Llar residència,0,0,,,,1,16
2017,Priorat,Residència,0,0,,,,0,0
2017,Ribera d'Ebre,Llar amb suport,0,0,,,,0,0
2017,Ribera d'Ebre,Llar residència,0,0,,,,1,24
2017,Ribera d'Ebre,Residència,0,0,,,,0,0
2017,Ripollès,Llar amb suport,0,0,,,,0,0
2017,Ripollès,Llar residència,0,0,,,,4,47
2017,Ripollès,Residència,0,0,,,,1,26
2017,Segarra,Llar amb suport,0,0,,,,0,0
2017,Segarra,Llar residència,0,0,,,,0,0
2017,Segarra,Residència,0,0,,,,0,0
2017,Segrià,Llar amb suport,0,0,,,,0,0
2017,Segrià,Llar residència,0,0,,,,17,321
2017,Segrià,Residència,1,10,0.0,0.0,1.0,9,400
2017,Selva,Llar amb suport,0,0,,,,0,0
2017,Selva,Llar residència,0,0,,,,6,103
2017,Selva,Residència,0,0,,,,1,79
2017,Solsonès,Llar amb suport,0,0,,,,0,0
2017,Solsonès,Llar residència,0,0,,,,1,21
2017,Solsonès,Residència,0,0,,,,0,0
2017,Tarragonès,Llar amb suport,0,0,,,,0,0
2017,Tarragonès,Llar residència,0,0,,,,6,78
2017,Tarragonès,Residència,0,0,,,,1,24
2017,Terra Alta,Llar amb suport,0,0,,,,0,0
2017,Terra Alta,Llar residència,0,0,,,,0,0
2017,Terra Alta,Residència,0,0,,,,0,0
2017,Urgell,Llar amb suport,0,0,,,,0,0
2017,Urgell,Llar residència,0,0,,,,3,71
2017,Urgell,Residència,0,0,,,,0,0
2017,Val d'Aran,Llar amb suport,0,0,,,,0,0
2017,Val d'Aran,Llar residència,0,0,,,,0,0
2017,Val d'Aran,Residència,0,0,,,,0,0
2017,Vallès Occidental,Llar amb suport,0,0,,,,0,0
2017,Vallès Occidental,Llar residència,0,0,,,,21,303
2017,Vallès Occidental,Residència,0,0,,,,12,666
2017,Vallès Oriental,Llar amb suport,0,0,,,,0,0
2017,Vallès Oriental,Llar residència,1,22,0.0,0.0,1.0,9,169
2017,Vallès Oriental,Residència,0,0,,,,5,166
2018,Alt Camp,Llar amb suport,0,0,,,,0,0
2018,Alt Camp,Llar residència,0,0,,,,2,24
2018,Alt Camp,Residència,0,0,,,,0,0
2018,Alt Empordà,Llar amb suport,0,0,,,,0,0
2018,Alt Empordà,Llar residència,0,0,,,,3,45
2018,Alt Empordà,Residència,0,0,,,,1,44
2018,Alt Penedès,Llar amb suport,0,0,,,,0,0
2018,Alt Penedès,Llar residència,0,0,,,,5,59
2018,Alt Penedès,Residència,0,0,,,,4,70
2018,Alt Urgell,Llar amb suport,0,0,,,,0,0
2018,Alt Urgell,Llar residència,0,0,,,,1,12
2018,Alt Urgell,Residència,0,0,,,,0,0
2018,Alta Ribagorça,Llar amb suport,0,0,,,,0,0
2018,Alta Ribagorça,Llar residència,0,0,,,,0,0
2018,Alta Ribagorça,Residència,0,0,,,,0,0
2018,Anoia,Llar amb suport,0,0,,,,0,0
2018,Anoia,Llar residència,0,0,,,,11,97
2018,Anoia,Residència,0,0,,,,3,63
2018,Bages,Llar amb suport,0,0,,,,0,0
2018,Bages,Llar residència,0,0,,,,12,168
2018,Bages,Residència,0,0,,,,6,171
2018,Baix Camp,Llar amb suport,0,0,,,,0,0
2018,Baix Camp,Llar residència,0,0,,,,5,85
2018,Baix Camp,Residència,0,0,,,,6,388
2018,Baix Ebre,Llar amb suport,0,0,,,,0,0
2018,Baix Ebre,Llar residència,0,0,,,,4,62
2018,Baix Ebre,Residència,0,0,,,,1,30
2018,Baix Empordà,Llar amb suport,0,0,,,,0,0
2018,Baix Empordà,Llar residència,0,0,,,,4,39
2018,Baix Empordà,Residència,0,0,,,,1,16
2018,Baix Llobregat,Llar amb suport,0,0,,,,0,0
2018,Baix Llobregat,Llar residència,1,12,1.0,0.0,0.0,13,216
2018,Baix Llobregat,Residència,1,12,0.0,0.0,1.0,6,228
2018,Baix Penedès,Llar amb suport,0,0,,,,0,0
2018,Baix Penedès,Llar residència,0,0,,,,3,51
2018,Baix Penedès,Residència,0,0,,,,0,0
2018,Barcelonès,Llar amb suport,0,0,,,,1,7
2018,Barcelonès,Llar residència,0,0,,,,60,708
2018,Barcelonès,Residència,0,0,,,,22,728
2018,Berguedà,Llar amb suport,0,0,,,,0,0
2018,Berguedà,Llar residència,0,0,,,,2,12
2018,Berguedà,Residència,0,0,,,,1,60
2018,Cerdanya,Llar amb suport,0,0,,,,0,0
2018,Cerdanya,Llar residència,0,0,,,,1,8
2018,Cerdanya,Residència,0,0,,,,0,0
2018,Conca de Barberà,Llar amb suport,0,0,,,,0,0
2018,Conca de Barberà,Llar residència,0,0,,,,2,25
2018,Conca de Barberà,Residència,0,0,,,,0,0
2018,Garraf,Llar amb suport,0,0,,,,1,2
2018,Garraf,Llar residència,0,0,,,,2,35
2018,Garraf,Residència,0,0,,,,2,70
2018,Garrigues,Llar amb suport,0,0,,,,0,0
2018,Garrigues,Llar residència,0,0,,,,3,52
2018,Garrigues,Residència,0,0,,,,0,0
2018,Garrotxa,Llar amb suport,0,0,,,,0,0
2018,Garrotxa,Llar residència,0,0,,,,3,36
2018,Garrotxa,Residència,0,0,,,,1,22
2018,Gironès,Llar amb suport,0,0,,,,0,0
2018,Gironès,Llar residència,0,0,,,,8,86
2018,Gironès,Residència,0,0,,,,7,214
2018,Lluçanès,Llar amb suport,0,0,,,,0,0
2018,Lluçanès,Llar residència,0,0,,,,0,0
2018,Lluçanès,Residència,0,0,,,,0,0
2018,Maresme,Llar amb suport,0,0,,,,0,0
2018,Maresme,Llar residència,0,0,,,,16,182
2018,Maresme,Residència,0,0,,,,5,298
2018,Moianès,Llar amb suport,0,0,,,,0,0
2018,Moianès,Llar residència,0,0,,,,2,17
2018,Moianès,Residència,0,0,,,,0,0
2018,Montsià,Llar amb suport,0,0,,,,0,0
2018,Montsià,Llar residència,0,0,,,,3,44
2018,Montsià,Residència,0,0,,,,1,31
2018,Noguera,Llar amb suport,0,0,,,,0,0
2018,Noguera,Llar residència,0,0,,,,3,33
2018,Noguera,Residència,0,0,,,,1,34
2018,Osona,Llar amb suport,0,0,,,,0,0
2018,Osona,Llar residència,0,0,,,,3,47
2018,Osona,Residència,0,0,,,,2,101
2018,Pallars Jussà,Llar amb suport,0,0,,,,0,0
2018,Pallars Jussà,Llar residència,0,0,,,,0,0
2018,Pallars Jussà,Residència,0,0,,,,0,0
2018,Pallars Sobirà,Llar amb suport,0,0,,,,0,0
2018,Pallars Sobirà,Llar residència,0,0,,,,0,0
2018,Pallars Sobirà,Residència,0,0,,,,0,0
2018,Pla d'Urgell,Llar amb suport,0,0,,,,0,0
2018,Pla d'Urgell,Llar residència,0,0,,,,2,48
2018,Pla d'Urgell,Residència,0,0,,,,3,47
2018,Pla de l'Estany,Llar amb suport,0,0,,,,0,0
2018,Pla de l'Estany,Llar residència,0,0,,,,1,18
2018,Pla de l'Estany,Residència,0,0,,,,2,30
2018,Priorat,Llar amb suport,0,0,,,,0,0
2018,Priorat,Llar residència,0,0,,,,1,16
2018,Priorat,Residència,0,0,,,,0,0
2018,Ribera d'Ebre,Llar amb suport,0,0,,,,0,0
2018,Ribera d'Ebre,Llar residència,0,0,,,,1,24
2018,Ribera d'Ebre,Residència,0,0,,,,0,0
2018,Ripollès,Llar amb suport,0,0,,,,0,0
2018,Ripollès,Llar residència,0,0,,,,4,47
2018,Ripollès,Residència,0,0,,,,1,26
2018,Segarra,Llar amb suport,0,0,,,,0,0
2018,Segarra,Llar residència,0,0,,,,0,0
2018,Segarra,Residència,0,0,,,,0,0
2018,Segrià,Llar amb suport,0,0,,,,0,0
2018,Segrià,Llar residència,3,48,0.0,0.0,3.0,20,369
2018,Segrià,Residència,0,0,,,,9,400
2018,Selva,Llar amb suport,0,0,,,,0,0
2018,Selva,Llar residència,1,12,0.0,0.0,1.0,7,115
2018,Selva,Residència,0,0,,,,1,79
2018,Solsonès,Llar amb suport,0,0,,,,0,0
2018,Solsonès,Llar residència,0,0,,,,1,21
2018,Solsonès,Residència,0,0,,,,0,0
2018,Tarragonès,Llar amb suport,0,0,,,,0,0
2018,Tarragonès,Llar residència,0,0,,,,6,78
2018,Tarragonès,Residència,0,0,,,,1,24
2018,Terra Alta,Llar amb suport,0,0,,,,0,0
2018,Terra Alta,Llar residència,0,0,,,,0,0
2018,Terra Alta,Residència,0,0,,,,0,0
2018,Urgell,Llar amb suport,0,0,,,,0,0
2018,Urgell,Llar residència,0,0,,,,3,71
2018,Urgell,Residència,0,0,,,,0,0
2018,Val d'Aran,Llar amb suport,0,0,,,,0,0
2018,Val d'Aran,Llar residència,0,0,,,,0,0
2018,Val d'Aran,Residència,0,0,,,,0,0
2018,Vallès Occidental,Llar amb suport,0,0,,,,0,0
2018,Vallès Occidental,Llar residència,0,0,,,,21,303
2018,Vallès Occidental,Residència,0,0,,,,12,666
2018,Vallès Oriental,Llar amb suport,0,0,,,,0,0
2018,Vallès Oriental,Llar residència,0,0,,,,9,169
2018,Vallès Oriental,Residència,0,0,,,,5,166
2019,Alt Camp,Llar amb suport,0,0,,,,0,0
2019,Alt Camp,Llar residència,0,0,,,,2,24
2019,Alt Camp,Residència,0,0,,,,0,0
2019,Alt Empordà,Llar amb suport,0,0,,,,0,0
2019,Alt Empordà,Llar residència,0,0,,,,3,45
2019,Alt Empordà,Residència,0,0,,,,1,44
2019,Alt Penedès,Llar amb suport,0,0,,,,0,0
2019,Alt Penedès,Llar residència,0,0,,,,5,59
2019,Alt Penedès,Residència,0,0,,,,4,70
2019,Alt Urgell,Llar amb suport,0,0,,,,0,0
2019,Alt Urgell,Llar residència,0,0,,,,1,12
2019,Alt Urgell,Residència,0,0,,,,0,0
2019,Alta Ribagorça,Llar amb suport,0,0,,,,0,0
2019,Alta Ribagorça,Llar residència,0,0,,,,0,0
2019,Alta Ribagorça,Residència,0,0,,,,0,0
2019,Anoia,Llar amb suport,0,0,,,,0,0
2019,Anoia,Llar residència,0,0,,,,11,97
2019,Anoia,Residència,0,0,,,,3,63
2019,Bages,Llar amb suport,0,0,,,,0,0
2019,Bages,Llar residència,0,0,,,,12,168
2019,Bages,Residència,0,0,,,,6,171
2019,Baix Camp,Llar amb suport,0,0,,,,0,0
2019,Baix Camp,Llar residència,0,0,,,,5,85
2019,Baix Camp,Residència,0,0,,,,6,388
2019,Baix Ebre,Llar amb suport,0,0,,,,0,0
2019,Baix Ebre,Llar residència,0,0,,,,4,62
2019,Baix Ebre,Residència,0,0,,,,1,30
2019,Baix Empordà,Llar amb suport,0,0,,,,0,0
2019,Baix Empordà,Llar residència,0,0,,,,4,39
2019,Baix Empordà,Residència,0,0,,,,1,16
2019,Baix Llobregat,Llar amb suport,0,0,,,,0,0
2019,Baix Llobregat,Llar residència,0,0,,,,13,216
2019,Baix Llobregat,Residència,0,0,,,,6,228
2019,Baix Penedès,Llar amb suport,0,0,,,,0,0
2019,Baix Penedès,Llar residència,0,0,,,,3,51
2019,Baix Penedès,Residència,0,0,,,,0,0
2019,Barcelonès,Llar amb suport,0,0,,,,1,7
2019,Barcelonès,Llar residència,0,0,,,,60,708
2019,Barcelonès,Residència,0,0,,,,22,728
2019,Berguedà,Llar amb suport,0,0,,,,0,0
2019,Berguedà,Llar residència,0,0,,,,2,12
2019,Berguedà,Residència,0,0,,,,1,60
2019,Cerdanya,Llar amb suport,0,0,,,,0,0
2019,Cerdanya,Llar residència,0,0,,,,1,8
2019,Cerdanya,Residència,0,0,,,,0,0
2019,Conca de Barberà,Llar amb suport,0,0,,,,0,0
2019,Conca de Barberà,Llar residència,0,0,,,,2,25
2019,Conca de Barberà,Residència,0,0,,,,0,0
2019,Garraf,Llar amb suport,0,0,,,,1,2
2019,Garraf,Llar residència,0,0,,,,2,35
2019,Garraf,Residència,0,0,,,,2,70
2019,Garrigues,Llar amb suport,0,0,,,,0,0
2019,Garrigues,Llar residència,0,0,,,,3,52
2019,Garrigues,Residència,0,0,,,,0,0
2019,Garrotxa,Llar amb suport,0,0,,,,0,0
2019,Garrotxa,Llar residència,0,0,,,,3,36
2019,Garrotxa,Residència,0,0,,,,1,22
2019,Gironès,Llar amb suport,0,0,,,,0,0
2019,Gironès,Llar residència,0,0,,,,8,86
2019,Gironès,Residència,0,0,,,,7,214
2019,Lluçanès,Llar amb suport,0,0,,,,0,0
2019,Lluçanès,Llar residència,0,0,,,,0,0
2019,Lluçanès,Residència,0,0,,,,0,0
2019,Maresme,Llar amb suport,0,0,,,,0,0
2019,Maresme,Llar residència,1,43,1.0,0.0,0.0,17,225
2019,Maresme,Residència,0,0,,,,5,298
2019,Moianès,Llar amb suport,0,0,,,,0,0
2019,Moianès,Llar residència,0,0,,,,2,17
2019,Moianès,Residència,0,0,,,,0,0
2019,Montsià,Llar amb suport,0,0,,,,0,0
2019,Montsià,Llar residència,0,0,,,,3,44
2019,Montsià,Residència,0,0,,,,1,31
2019,Noguera,Llar amb suport,0,0,,,,0,0
2019,Noguera,Llar residència,0,0,,,,3,33
2019,Noguera,Residència,0,0,,,,1,34
2019,Osona,Llar amb suport,0,0,,,,0,0
2019,Osona,Llar residència,0,0,,,,3,47
2019,Osona,Residència,0,0,,,,2,101
2019,Pallars Jussà,Llar amb suport,0,0,,,,0,0
2019,Pallars Jussà,Llar residència,0,0,,,,0,0
2019,Pallars Jussà,Residència,0,0,,,,0,0
2019,Pallars Sobirà,Llar amb suport,0,0,,,,0,0
2019,Pallars Sobirà,Llar residència,0,0,,,,0,0
2019,Pallars Sobirà,Residència,0,0,,,,0,0
2019,Pla d'Urgell,Llar amb suport,0,0,,,,0,0
2019,Pla d'Urgell,Llar residència,0,0,,,,2,48
2019,Pla d'Urgell,Residència,0,0,,,,3,47
2019,Pla de l'Estany,Llar amb suport,0,0,,,,0,0
2019,Pla de l'Estany,Llar residència,0,0,,,,1,18
2019,Pla de l'Estany,Residència,0,0,,,,2,30
2019,Priorat,Llar amb suport,0,0,,,,0,0
2019,Priorat,Llar residència,0,0,,,,1,16
2019,Priorat,Residència,0,0,,,,0,0
2019,Ribera d'Ebre,Llar amb suport,0,0,,,,0,0
2019,Ribera d'Ebre,Llar residència,0,0,,,,1,24
2019,Ribera d'Ebre,Residència,0,0,,,,0,0
2019,Ripollès,Llar amb suport,0,0,,,,0,0
2019,Ripollès,Llar residència,0,0,,,,4,47
2019,Ripollès,Residència,0,0,,,,1,26
2019,Segarra,Llar amb suport,0,0,,,,0,0
2019,Segarra,Llar residència,0,0,,,,0,0
2019,Segarra,Residència,0,0,,,,0,0
2019,Segrià,Llar amb suport,0,0,,,,0,0
2019,Segrià,Llar residència,0,0,,,,20,369
2019,Segrià,Residència,0,0,,,,9,400
2019,Selva,Llar amb suport,0,0,,,,0,0
2019,Selva,Llar residència,0,0,,,,7,115
2019,Selva,Residència,1,12,0.0,0.0,1.0,2,91
2019,Solsonès,Llar amb suport,0,0,,,,0,0
2019,Solsonès,Llar residència,0,0,,,,1,21
2019,Solsonès,Residència,0,0,,,,0,0
2019,Tarragonès,Llar amb suport,0,0,,,,0,0
2019,Tarragonès,Llar residència,0,0,,,,6,78
2019,Tarragonès,Residència,0,0,,,,1,24
2019,Terra Alta,Llar amb suport,0,0,,,,0,0
2019,Terra Alta,Llar residència,0,0,,,,0,0
2019,Terra Alta,Residència,0,0,,,,0,0
2019,Urgell,Llar amb suport,0,0,,,,0,0
2019,Urgell,Llar residència,0,0,,,,3,71
2019,Urgell,Residència,0,0,,,,0,0
2019,Val d'Aran,Llar amb suport,0,0,,,,0,0
2019,Val d'Aran,Llar residència,0,0,,,,0,0
2019,Val d'Aran,Residència,0,0,,,,0,0
2019,Vallès Occidental,Llar amb suport,0,0,,,,0,0
2019,Vallès Occidental,Llar residència,4,20,0.0,0.0,4.0,25,323
2019,Vallès Occidental,Residència,1,24,0.0,0.0,1.0,13,690
2019,Vallès Oriental,Llar amb suport,0,0,,,,0,0
2019,Vallès Oriental,Llar residència,1,12,0.0,0.0,1.0,10,181
2019,Vallès Oriental,Residència,0,0,,,,5,166
2020,Alt Camp,Llar amb suport,0,0,,,,0,0
2020,Alt Camp,Llar residència,0,0,,,,2,24
2020,Alt Camp,Residència,0,0,,,,0,0
2020,Alt Empordà,Llar amb suport,0,0,,,,0,0
2020,Alt Empordà,Llar residència,0,0,,,,3,45
2020,Alt Empordà,Residència,0,0,,,,1,44
2020,Alt Penedès,Llar amb suport,0,0,,,,0,0
2020,Alt Penedès,Llar residència,0,0,,,,5,59
2020,Alt Penedès,Residència,0,0,,,,4,70
2020,Alt Urgell,Llar amb suport,0,0,,,,0,0
2020,Alt Urgell,Llar residència,0,0,,,,1,12
2020,Alt Urgell,Residència,0,0,,,,0,0
2020,Alta Ribagorça,Llar amb suport,0,0,,,,0,0
2020,Alta Ribagorça,Llar residència,0,0,,,,0,0
2020,Alta Ribagorça,Residència,0,0,,,,0,0
2020,Anoia,Llar amb suport,0,0,,,,0,0
2020,Anoia,Llar residència,1,8,0.0,0.0,1.0,12,105
2020,Anoia,Residència,0,0,,,,3,63
2020,Bages,Llar amb suport,0,0,,,,0,0
2020,Bages,Llar residència,0,0,,,,12,168
2020,Bages,Residència,0,0,,,,6,171
2020,Baix Camp,Llar amb suport,0,0,,,,0,0
2020,Baix Camp,Llar residència,0,0,,,,5,85
2020,Baix Camp,Residència,0,0,,,,6,388
2020,Baix Ebre,Llar amb suport,0,0,,,,0,0
2020,Baix Ebre,Llar residència,0,0,,,,4,62
2020,Baix Ebre,Residència,0,0,,,,1,30
2020,Baix Empordà,Llar amb suport,0,0,,,,0,0
2020,Baix Empordà,Llar residència,0,0,,,,4,39
2020,Baix Empordà,Residència,0,0,,,,1,16
2020,Baix Llobregat,Llar amb suport,0,0,,,,0,0
2020,Baix Llobregat,Llar residència,1,24,0.0,0.0,1.0,14,240
2020,Baix Llobregat,Residència,1,18,0.0,0.0,1.0,7,246
2020,Baix Penedès,Llar amb suport,0,0,,,,0,0
2020,Baix Penedès,Llar residència,0,0,,,,3,51
2020,Baix Penedès,Residència,0,0,,,,0,0
2020,Barcelonès,Llar amb suport,0,0,,,,1,7
2020,Barcelonès,Llar residència,2,20,0.0,0.0,2.0,62,728
2020,Barcelonès,Residència,2,53,0.0,0.0,2.0,24,781
2020,Berguedà,Llar amb suport,0,0,,,,0,0
2020,Berguedà,Llar residència,0,0,,,,2,12
2020,Berguedà,Residència,0,0,,,,1,60
2020,Cerdanya,Llar amb suport,0,0,,,,0,0
2020,Cerdanya,Llar residència,0,0,,,,1,8
2020,Cerdanya,Residència,0,0,,,,0,0
2020,Conca de Barberà,Llar amb suport,0,0,,,,0,0
2020,Conca de Barberà,Llar residència,0,0,,,,2,25
2020,Conca de Barberà,Residència,0,0,,,,0,0
2020,Garraf,Llar amb suport,0,0,,,,1,2
2020,Garraf,Llar residència,0,0,,,,2,35
2020,Garraf,Residència,0,0,,,,2,70
